,acct_type,num_payouts,sale_duration2,fraud_target,is_country_same,ACH
11285,premium,2,14,0,1,1
11286,premium,2,1,0,0,1
11287,spammer_warn,811,47,0,1,0
11288,premium,0,14,0,1,1
11289,premium,45,189,0,1,1
11290,premium,1,8,0,1,1
11291,premium,68,91,0,1,1
11292,fraudster_event,0,112,1,0,0
11293,premium,4,44,0,1,1
11294,premium,0,24,0,1,1
11295,premium,0,261,0,1,1
11296,premium,29,29,0,1,1
11297,premium,12,15,0,1,1
11298,premium,2,5,0,1,1
11299,spammer_limited,1,20,0,1,1
11300,premium,0,10,0,1,1
11301,premium,31,72,0,1,1
11302,premium,1,6,0,1,1
11303,premium,2,17,0,0,1
11304,premium,10,37,0,0,1
11305,premium,1,159,0,1,1
11306,premium,15,75,0,0,1
11307,premium,0,51,0,1,1
11308,premium,0,102,0,1,1
11309,premium,22,22,0,1,1
11310,premium,8,50,0,1,1
11311,fraudster_event,0,10,1,1,1
11312,premium,31,31,0,1,1
11313,premium,0,14,0,1,0
11314,premium,16,76,0,0,1
11315,premium,1,84,0,1,0
11316,premium,0,15,0,1,1
11317,premium,0,0,0,0,1
11318,premium,0,164,0,1,1
11319,premium,0,20,0,1,0
11320,premium,19,128,0,1,1
11321,premium,5,15,0,1,1
11322,premium,8,28,0,0,1
11323,premium,4,43,0,1,1
11324,premium,208,95,0,1,0
11325,premium,19,41,0,1,1
11326,premium,0,49,0,1,1
11327,premium,0,21,0,1,0
11328,premium,202,72,0,1,1
11329,premium,1,51,0,1,1
11330,premium,3,35,0,1,1
11331,premium,3,47,0,0,1
11332,premium,2,60,0,1,1
11333,tos_warn,27,160,0,1,0
11334,premium,19,14,0,1,0
11335,premium,351,95,0,1,1
11336,premium,8,138,0,1,1
11337,premium,1,62,0,1,1
11338,premium,70,157,0,1,1
11339,premium,0,109,0,1,1
11340,premium,0,67,0,1,1
11341,premium,2,33,0,0,1
11342,fraudster_event,0,11,1,0,1
11343,premium,4,35,0,1,1
11344,premium,113,42,0,1,1
11345,premium,1,64,0,1,1
11346,premium,0,67,0,1,1
11347,premium,0,56,0,1,1
11348,premium,2,14,0,1,1
11349,premium,2,114,0,1,0
11350,premium,0,82,0,1,1
11351,premium,14,185,0,1,1
11352,premium,1,31,0,1,1
11353,premium,1041,44,0,1,1
11354,premium,947,41,0,1,1
11355,premium,914,40,0,1,1
11356,premium,791,36,0,1,1
11357,premium,1126,46,0,1,1
11358,premium,978,42,0,1,1
11359,premium,1126,46,0,1,1
11360,premium,13,42,0,1,0
11361,premium,0,43,0,1,1
11362,premium,9,62,0,1,0
11363,premium,1,13,0,0,1
11364,premium,324,74,0,1,1
11365,premium,0,25,0,1,1
11366,premium,0,13,0,1,1
11367,premium,30,49,0,1,1
11368,fraudster_event,0,4,1,1,1
11369,premium,0,55,0,1,0
11370,premium,6,89,0,0,0
11371,premium,0,23,0,1,0
11372,premium,0,12,0,1,1
11373,fraudster_event,0,1,1,0,0
11374,premium,0,35,0,1,1
11375,premium,18,91,0,1,1
11376,premium,43,23,0,1,1
11377,premium,3,70,0,1,1
11378,premium,6,9,0,1,0
11379,spammer_warn,13,38,0,1,1
11380,premium,5,49,0,0,1
11381,premium,0,10,0,1,1
11382,premium,0,21,0,1,1
11383,premium,34,9,0,1,1
11384,premium,35,139,0,1,0
11385,premium,23,24,0,0,1
11386,premium,17,106,0,1,0
11387,premium,0,40,0,1,1
11388,premium,19,239,0,1,1
11389,premium,2,22,0,1,1
11390,premium,6,105,0,0,0
11391,premium,12,78,0,1,1
11392,premium,0,19,0,1,1
11393,premium,0,69,0,1,1
11394,premium,0,27,0,1,1
11395,premium,7,17,0,1,0
11396,spammer_limited,0,57,0,1,1
11397,premium,0,61,0,1,1
11398,premium,447,19,0,1,0
11399,premium,19,97,0,1,1
11400,premium,4,27,0,1,1
11401,premium,245,121,0,0,1
11402,premium,361,131,0,1,1
11403,premium,0,48,0,1,0
11404,premium,16,69,0,0,1
11405,premium,117,17,0,1,1
11406,spammer_limited,92,30,0,1,1
11407,premium,0,11,0,1,1
11408,premium,3,18,0,1,1
11409,premium,19,19,0,1,0
11410,premium,0,25,0,1,0
11411,premium,32,41,0,1,1
11412,premium,436,36,0,1,1
11413,premium,0,6,0,1,1
11414,premium,1,17,0,1,1
11415,premium,0,109,0,1,1
11416,premium,0,28,0,1,1
11417,premium,15,25,0,1,1
11418,premium,26,68,0,1,1
11419,premium,0,48,0,0,1
11420,spammer_warn,14,24,0,1,1
11421,fraudster_event,0,1,1,1,1
11422,premium,3,21,0,1,1
11423,premium,141,104,0,1,1
11424,premium,15,53,0,1,0
11425,premium,36,363,0,1,1
11426,premium,1,50,0,1,1
11427,premium,1,92,0,0,1
11428,premium,1028,72,0,1,1
11429,premium,9,68,0,1,1
11430,premium,25,54,0,1,1
11431,premium,1,33,0,1,1
11432,premium,5,46,0,1,1
11433,premium,3,29,0,1,1
11434,fraudster_event,0,5,1,0,0
11435,fraudster_event,2,3,1,0,1
11436,premium,6,37,0,0,0
11437,premium,0,23,0,1,1
11438,premium,0,58,0,1,0
11439,premium,0,7,0,1,0
11440,premium,0,2,0,0,1
11441,premium,0,21,0,0,0
11442,premium,328,61,0,1,1
11443,premium,0,50,0,1,0
11444,premium,0,18,0,1,1
11445,fraudster_event,0,1,1,0,1
11446,premium,0,28,0,1,1
11447,premium,0,25,0,1,1
11448,premium,30,15,0,1,0
11449,premium,0,40,0,1,1
11450,fraudster_event,0,8,1,0,1
11451,premium,4,10,0,1,1
11452,premium,0,46,0,0,1
11453,premium,0,28,0,1,1
11454,premium,188,89,0,0,1
11455,premium,34,8,0,1,1
11456,premium,0,50,0,1,0
11457,premium,8,53,0,1,1
11458,premium,1,388,0,1,0
11459,premium,70,51,0,1,0
11460,premium,0,11,0,1,0
11461,premium,0,21,0,1,0
11462,premium,0,32,0,1,1
11463,premium,22,55,0,1,1
11464,premium,0,13,0,1,1
11465,fraudster_event,0,1,1,1,1
11466,premium,0,73,0,1,1
11467,fraudster_event,0,4,1,0,1
11468,premium,0,2,0,0,1
11469,spammer_noinvite,8,19,0,1,1
11470,premium,1,48,0,1,0
11471,premium,1,3,0,1,1
11472,fraudster_event,0,1,1,0,1
11473,premium,0,40,0,1,1
11474,fraudster_event,0,2,1,0,0
11475,spammer_limited,2,33,0,1,0
11476,premium,0,8,0,1,1
11477,premium,3,41,0,1,1
11478,premium,2,25,0,1,1
11479,premium,0,0,0,1,1
11480,premium,3,34,0,0,1
11481,premium,52,56,0,1,1
11482,premium,14,43,0,1,1
11483,premium,63,47,0,1,1
11484,premium,134,110,0,1,1
11485,premium,26,19,0,1,0
11486,premium,3,7,0,1,1
11487,premium,1,19,0,1,1
11488,premium,0,4,0,0,1
11489,premium,72,27,0,1,1
11490,fraudster_event,0,40,1,0,0
11491,fraudster_event,0,40,1,0,0
11492,premium,34,2,0,1,1
11493,premium,79,23,0,1,1
11494,premium,32,11,0,1,1
11495,premium,16,12,0,1,0
11496,premium,3,15,0,1,1
11497,fraudster_event,0,1,1,1,1
11498,premium,619,2,0,1,1
11499,fraudster_event,0,5,1,1,1
11500,fraudster,0,20,1,1,0
11501,premium,0,29,0,1,1
11502,premium,0,47,0,1,1
11503,fraudster_event,0,79,1,1,0
11504,fraudster_event,0,128,1,1,0
11505,premium,12,42,0,0,1
11506,spammer_limited,2,200,0,1,0
11507,premium,4,3,0,1,0
11508,premium,0,169,0,1,0
11509,premium,28,78,0,1,1
11510,premium,584,80,0,1,1
11511,premium,0,9,0,1,1
11512,premium,0,27,0,1,1
11513,premium,0,30,0,1,1
11514,premium,0,57,0,1,1
11515,spammer_limited,27,33,0,1,1
11516,spammer_warn,3,25,0,1,1
11517,spammer_noinvite,0,6,0,0,0
11518,premium,1,29,0,1,0
11519,premium,33,40,0,0,0
11520,premium,1,24,0,1,1
11521,premium,2,96,0,1,0
11522,premium,2,144,0,0,1
11523,premium,0,30,0,1,0
11524,premium,0,27,0,1,0
11525,premium,8,168,0,1,0
11526,premium,14,35,0,1,0
11527,premium,2,67,0,1,1
11528,premium,0,240,0,1,1
11529,premium,0,92,0,1,1
11530,premium,9,138,0,1,1
11531,fraudster,0,3,1,0,1
11532,premium,2,57,0,0,1
11533,premium,0,54,0,1,0
11534,premium,10,47,0,1,1
11535,premium,22,30,0,0,0
11536,premium,7,14,0,0,0
11537,premium,0,151,0,1,1
11538,premium,1,74,0,1,1
11539,premium,0,40,0,1,0
11540,premium,409,103,0,1,1
11541,premium,412,108,0,1,1
11542,premium,0,31,0,0,0
11543,premium,1,1,0,1,1
11544,premium,0,52,0,0,1
11545,premium,4,122,0,1,1
11546,fraudster,0,16,1,0,1
11547,premium,48,308,0,1,1
11548,locked,10,7,0,1,1
11549,premium,1,35,0,1,1
11550,premium,0,20,0,1,1
11551,premium,1,68,0,0,1
11552,fraudster,0,1,1,0,1
11553,premium,1,38,0,1,0
11554,premium,33,34,0,1,0
11555,premium,34,41,0,1,0
11556,premium,314,51,0,1,1
11557,fraudster,0,8,1,1,1
11558,premium,19,17,0,1,0
11559,premium,996,16,0,1,0
11560,fraudster,1,6,1,0,1
11561,premium,0,33,0,1,1
11562,premium,3,4,0,1,1
11563,fraudster,0,0,1,0,1
11564,premium,6,118,0,1,1
11565,premium,650,159,0,1,1
11566,premium,0,22,0,1,1
11567,fraudster,0,2,1,1,1
11568,premium,8,16,0,1,1
11569,premium,0,29,0,1,1
11570,premium,0,70,0,1,1
11571,premium,26,85,0,1,1
11572,premium,1,112,0,1,0
11573,premium,5,31,0,0,1
11574,premium,0,25,0,1,1
11575,premium,4,12,0,1,1
11576,premium,1,91,0,0,1
11577,premium,28,201,0,0,0
11578,premium,10,14,0,1,1
11579,spammer_limited,5,20,0,0,1
11580,premium,67,112,0,0,0
11581,premium,0,19,0,1,1
11582,premium,0,56,0,1,1
11583,premium,46,47,0,1,1
11584,premium,14,25,0,0,1
11585,premium,1,59,0,1,0
11586,premium,0,93,0,1,1
11587,premium,1,37,0,1,1
11588,premium,0,52,0,1,0
11589,premium,40,246,0,0,0
11590,premium,20,86,0,1,0
11591,premium,35,34,0,1,1
11592,tos_warn,2,8,0,1,1
11593,fraudster,0,17,1,0,1
11594,premium,3,36,0,1,0
11595,premium,0,52,0,1,0
11596,premium,48,0,0,1,1
11597,premium,3,27,0,1,1
11598,premium,0,25,0,1,0
11599,premium,5,23,0,1,0
11600,premium,0,36,0,1,1
11601,premium,0,28,0,1,1
11602,premium,3,122,0,0,0
11603,premium,115,94,0,1,1
11604,premium,28,105,0,1,0
11605,premium,511,76,0,1,1
11606,spammer_limited,1,91,0,1,1
11607,premium,11,188,0,1,1
11608,locked,0,31,0,1,1
11609,premium,257,156,0,1,0
11610,fraudster,0,19,1,1,1
11611,premium,12,27,0,1,1
11612,premium,46,21,0,1,1
11613,premium,43,43,0,0,1
11614,premium,0,83,0,1,1
11615,premium,1,44,0,0,1
11616,premium,0,38,0,0,0
11617,premium,0,15,0,1,1
11618,premium,49,70,0,1,1
11619,premium,0,44,0,1,0
11620,premium,10,50,0,1,0
11621,premium,70,27,0,1,1
11622,premium,71,38,0,1,1
11623,premium,0,32,0,1,0
11624,premium,2,60,0,0,1
11625,premium,0,85,0,0,0
11626,premium,28,90,0,1,1
11627,premium,8,293,0,1,1
11628,premium,96,127,0,0,1
11629,fraudster,1,2,1,1,1
11630,premium,7,31,0,1,1
11631,premium,30,12,0,1,1
11632,premium,1,14,0,1,1
11633,premium,0,11,0,1,1
11634,tos_warn,0,67,0,1,1
11635,premium,3,50,0,1,0
11636,premium,0,8,0,1,1
11637,fraudster,0,40,1,0,0
11638,premium,6,100,0,1,1
11639,premium,1,42,0,1,1
11640,premium,876,88,0,1,1
11641,premium,87,35,0,1,1
11642,premium,48,34,0,1,1
11643,premium,58,61,0,1,1
11644,fraudster,0,5,1,1,1
11645,premium,0,80,0,1,0
11646,premium,0,36,0,1,1
11647,premium,0,55,0,1,1
11648,premium,8,200,0,1,0
11649,premium,2,0,0,0,1
11650,fraudster_event,0,143,1,0,1
11651,premium,1,50,0,1,1
11652,premium,1,20,0,1,0
11653,fraudster,0,4,1,0,0
11654,fraudster,0,41,1,0,0
11655,premium,1,37,0,1,1
11656,premium,19,432,0,0,1
11657,premium,25,84,0,1,0
11658,premium,3,68,0,1,0
11659,premium,6,24,0,0,1
11660,premium,27,53,0,1,1
11661,premium,7,32,0,1,1
11662,premium,1,28,0,1,1
11663,premium,3,35,0,1,1
11664,locked,18,36,0,1,1
11665,spammer_noinvite,7,6,0,1,0
11666,premium,0,0,0,0,0
11667,fraudster,0,1,1,1,1
11668,premium,3,3,0,1,0
11669,fraudster,0,1,1,1,1
11670,premium,115,5,0,1,1
11671,premium,8,45,0,1,0
11672,premium,2,91,0,0,1
11673,premium,0,6,0,0,1
11674,premium,10,14,0,1,0
11675,premium,16,31,0,1,0
11676,tos_lock,0,21,0,1,0
11677,premium,0,9,0,1,1
11678,fraudster,0,11,1,0,1
11679,fraudster,29,0,1,0,1
11680,premium,6,153,0,1,1
11681,premium,3,22,0,1,1
11682,premium,0,21,0,1,1
11683,premium,491,33,0,1,1
11684,premium,0,59,0,1,1
11685,premium,8,15,0,1,1
11686,premium,1,76,0,0,1
11687,premium,0,26,0,1,1
11688,premium,142,28,0,1,1
11689,fraudster,0,0,1,1,1
11690,premium,57,152,0,0,1
11691,premium,0,21,0,1,1
11692,premium,15,30,0,1,1
11693,premium,33,64,0,1,1
11694,premium,1,96,0,1,0
11695,premium,0,45,0,1,0
11696,premium,1,0,0,1,1
11697,premium,17,58,0,1,1
11698,spammer_warn,3,81,0,1,1
11699,premium,56,21,0,1,0
11700,premium,0,38,0,1,1
11701,premium,0,30,0,1,1
11702,premium,2,43,0,1,1
11703,premium,49,19,0,1,1
11704,premium,5,35,0,1,1
11705,premium,1,102,0,1,0
11706,fraudster_event,1,8,1,1,1
11707,premium,80,92,0,1,1
11708,premium,85,99,0,1,1
11709,premium,1,46,0,1,1
11710,premium,286,33,0,1,1
11711,premium,5,29,0,1,1
11712,premium,6,12,0,1,0
11713,premium,7,2,0,1,1
11714,premium,0,51,0,0,1
11715,premium,2,22,0,1,1
11716,premium,0,28,0,1,1
11717,premium,2,0,0,1,1
11718,tos_warn,41,53,0,0,0
11719,premium,0,159,0,1,0
11720,premium,1,332,0,1,0
11721,premium,0,41,0,1,1
11722,premium,37,54,0,1,1
11723,fraudster_event,0,0,1,1,0
11724,premium,1,30,0,1,1
11725,spammer_warn,0,24,0,1,1
11726,premium,119,185,0,1,1
11727,premium,0,159,0,1,1
11728,premium,0,37,0,1,1
11729,premium,0,34,0,1,0
11730,premium,8,77,0,1,1
11731,premium,16,126,0,1,1
11732,premium,1,40,0,0,1
11733,premium,35,64,0,1,0
11734,premium,34,237,0,0,1
11735,premium,106,44,0,1,1
11736,premium,0,208,0,1,0
11737,premium,50,78,0,1,0
11738,premium,135,66,0,1,1
11739,premium,28,4,0,1,1
11740,premium,62,27,0,1,1
11741,premium,3,181,0,1,1
11742,premium,7,77,0,1,1
11743,premium,29,16,0,1,1
11744,premium,135,37,0,1,1
11745,premium,125,13,0,1,1
11746,premium,0,17,0,1,1
11747,premium,79,44,0,1,0
11748,premium,3,14,0,1,1
11749,premium,0,40,0,1,0
11750,premium,6,15,0,1,1
11751,premium,1115,106,0,1,0
11752,premium,1115,106,0,1,0
11753,premium,21,201,0,1,0
11754,premium,0,9,0,1,1
11755,fraudster_event,0,3,1,1,1
11756,premium,6,165,0,0,1
11757,premium,21,21,0,1,1
11758,premium,2,30,0,1,1
11759,fraudster_event,0,-1,1,0,0
11760,tos_lock,0,9,0,0,0
11761,spammer_limited,37,20,0,1,0
11762,premium,8,3,0,1,0
11763,premium,0,15,0,0,1
11764,fraudster_event,7,2,1,1,1
11765,premium,19,21,0,1,1
11766,premium,1,16,0,1,1
11767,premium,3,20,0,1,1
11768,premium,9,8,0,1,1
11769,premium,2,25,0,1,0
11770,premium,23,0,0,0,1
11771,premium,0,27,0,1,1
11772,fraudster_event,0,2,1,0,1
11773,premium,4,9,0,1,1
11774,premium,1,18,0,1,1
11775,premium,3,92,0,1,1
11776,premium,0,81,0,0,1
11777,premium,8,30,0,0,1
11778,premium,2,17,0,1,1
11779,premium,4,64,0,1,1
11780,premium,2,40,0,0,1
11781,premium,0,43,0,1,0
11782,premium,1,30,0,1,0
11783,premium,10,78,0,1,0
11784,premium,6,59,0,0,1
11785,premium,0,92,0,1,0
11786,premium,6,15,0,0,1
11787,premium,37,49,0,1,1
11788,premium,26,271,0,1,1
11789,premium,29,83,0,1,1
11790,premium,26,82,0,1,1
11791,premium,40,66,0,1,1
11792,premium,0,12,0,1,1
11793,fraudster_event,0,7,1,1,1
11794,tos_warn,0,26,0,1,0
11795,spammer_warn,17,18,0,1,0
11796,premium,1,30,0,1,0
11797,premium,9,47,0,1,1
11798,premium,1,4,0,1,1
11799,premium,0,54,0,1,1
11800,spammer_warn,4,66,0,1,1
11801,premium,0,28,0,0,1
11802,fraudster_event,0,2,1,1,0
11803,fraudster_event,0,2,1,1,1
11804,premium,6,70,0,1,0
11805,premium,1,23,0,1,1
11806,premium,8,55,0,1,1
11807,premium,3,27,0,0,0
11808,tos_lock,1,8,0,0,1
11809,premium,0,29,0,1,1
11810,premium,18,5,0,1,1
11811,premium,68,50,0,1,1
11812,premium,1,28,0,1,1
11813,premium,86,128,0,1,1
11814,premium,278,50,0,1,1
11815,premium,11,62,0,1,1
11816,premium,28,58,0,1,1
11817,premium,19,0,0,0,1
11818,premium,0,40,0,1,1
11819,premium,423,104,0,1,1
11820,premium,15,67,0,1,1
11821,premium,0,14,0,1,1
11822,premium,7,15,0,1,0
11823,premium,2,57,0,1,1
11824,premium,68,38,0,1,0
11825,premium,15,185,0,1,1
11826,premium,3,32,0,1,1
11827,premium,0,21,0,0,1
11828,premium,20,57,0,1,0
11829,premium,14,32,0,1,1
11830,premium,17,47,0,1,1
11831,premium,21,102,0,1,1
11832,premium,0,1,0,0,1
11833,premium,0,36,0,0,0
11834,premium,23,50,0,1,1
11835,premium,0,30,0,1,1
11836,premium,8,14,0,0,1
11837,premium,0,92,0,0,0
11838,premium,0,23,0,0,1
11839,premium,0,48,0,1,1
11840,premium,129,53,0,0,1
11841,premium,3,43,0,1,0
11842,premium,62,124,0,1,1
11843,premium,0,466,0,1,1
11844,premium,0,29,0,1,1
11845,premium,0,18,0,1,1
11846,premium,0,106,0,1,1
11847,premium,0,85,0,1,1
11848,premium,4,44,0,1,1
11849,premium,0,36,0,1,1
11850,premium,0,72,0,1,0
11851,premium,333,54,0,1,1
11852,premium,1,40,0,1,1
11853,spammer_warn,7,42,0,1,1
11854,premium,1,109,0,1,1
11855,premium,8,54,0,1,0
11856,premium,1,8,0,1,0
11857,premium,1,31,0,1,1
11858,premium,5,103,0,1,0
11859,spammer_noinvite,18,45,0,1,1
11860,premium,0,29,0,1,0
11861,premium,85,82,0,1,0
11862,premium,1,29,0,1,0
11863,premium,0,47,0,1,1
11864,premium,9,50,0,1,1
11865,premium,36,52,0,0,1
11866,premium,947,41,0,1,1
11867,premium,978,42,0,1,1
11868,premium,1008,43,0,1,1
11869,premium,947,41,0,1,1
11870,spammer_limited,13,27,0,1,1
11871,fraudster_event,0,18,1,0,1
11872,premium,78,17,0,1,1
11873,fraudster_event,0,4,1,0,1
11874,premium,0,84,0,1,1
11875,premium,9,185,0,1,1
11876,premium,1,35,0,1,1
11877,premium,0,18,0,1,1
11878,premium,1,18,0,1,1
11879,premium,4,28,0,0,0
11880,premium,79,26,0,1,1
11881,premium,10,174,0,1,1
11882,premium,0,179,0,1,0
11883,premium,0,23,0,1,1
11884,premium,0,104,0,1,1
11885,premium,3,40,0,1,1
11886,premium,3,73,0,1,1
11887,premium,21,50,0,1,1
11888,premium,4,52,0,1,1
11889,premium,0,142,0,1,0
11890,premium,0,7,0,1,1
11891,premium,13,6,0,1,0
11892,premium,6,55,0,1,1
11893,premium,2,9,0,1,1
11894,spammer_warn,2,15,0,1,1
11895,premium,3,38,0,1,1
11896,premium,0,13,0,1,1
11897,premium,0,31,0,1,1
11898,premium,25,48,0,1,1
11899,premium,0,21,0,1,1
11900,premium,0,6,0,0,1
11901,premium,1621,84,0,1,1
11902,premium,293,5,0,0,1
11903,premium,23,66,0,1,1
11904,premium,0,50,0,1,1
11905,premium,12,79,0,1,1
11906,premium,245,121,0,0,1
11907,premium,0,5,0,1,0
11908,premium,6,2,0,0,1
11909,premium,0,47,0,1,1
11910,premium,15,23,0,1,1
11911,premium,26,8,0,1,1
11912,premium,9,24,0,0,1
11913,premium,75,43,0,1,1
11914,premium,0,16,0,1,0
11915,fraudster_event,0,2,1,0,0
11916,premium,111,37,0,1,1
11917,premium,46,42,0,1,1
11918,premium,4,41,0,1,0
11919,premium,17,5,0,1,1
11920,premium,1,4,0,1,0
11921,premium,5,18,0,1,1
11922,premium,2,22,0,1,1
11923,premium,0,39,0,0,1
11924,premium,601,18,0,0,1
11925,premium,0,28,0,1,0
11926,premium,2,85,0,1,1
11927,premium,4,45,0,1,1
11928,premium,90,47,0,1,1
11929,premium,3,28,0,1,1
11930,premium,5,17,0,1,1
11931,premium,0,0,0,0,0
11932,premium,116,11,0,1,1
11933,premium,56,68,0,0,0
11934,premium,1,8,0,1,1
11935,premium,4,88,0,1,1
11936,premium,3,11,0,1,1
11937,premium,0,20,0,0,1
11938,fraudster_event,0,2,1,0,1
11939,premium,1,54,0,1,0
11940,premium,0,105,0,1,1
11941,premium,9,8,0,1,1
11942,premium,13,49,0,1,1
11943,premium,0,99,0,1,1
11944,premium,0,27,0,1,0
11945,fraudster_event,0,1,1,1,0
11946,premium,0,12,0,1,1
11947,premium,65,35,0,1,1
11948,premium,0,76,0,1,0
11949,premium,0,37,0,1,0
11950,premium,13,30,0,1,1
11951,premium,38,2,0,1,1
11952,premium,1,70,0,1,0
11953,premium,0,52,0,1,0
11954,fraudster_event,0,3,1,0,1
11955,premium,6,19,0,1,1
11956,premium,1,24,0,1,1
11957,premium,7,30,0,1,1
11958,premium,0,44,0,1,1
11959,premium,17,18,0,1,1
11960,premium,37,23,0,1,1
11961,premium,1,65,0,1,1
11962,premium,2,23,0,1,1
11963,premium,0,5,0,1,0
11964,fraudster_event,0,2,1,1,1
11965,fraudster_event,0,40,1,0,0
11966,tos_warn,0,3,0,1,1
11967,premium,39,0,0,1,1
11968,premium,3,22,0,1,0
11969,premium,1,48,0,1,0
11970,premium,29,66,0,1,1
11971,premium,0,3,0,1,0
11972,premium,56,55,0,0,1
11973,premium,0,29,0,1,1
11974,premium,4,21,0,1,1
11975,premium,0,38,0,1,0
11976,premium,0,25,0,1,1
11977,premium,0,14,0,1,1
11978,premium,0,33,0,1,1
11979,premium,20,21,0,1,1
11980,premium,0,19,0,0,1
11981,premium,88,15,0,1,0
11982,premium,7,38,0,1,1
11983,premium,2,10,0,1,0
11984,premium,137,31,0,1,1
11985,premium,0,19,0,1,1
11986,premium,0,32,0,1,1
11987,premium,6,14,0,0,1
11988,premium,0,3,0,0,0
11989,premium,3,19,0,1,1
11990,fraudster_event,0,0,1,0,1
11991,premium,67,25,0,1,1
11992,premium,0,17,0,1,1
11993,premium,71,54,0,1,1
11994,premium,0,18,0,1,1
11995,premium,0,18,0,1,1
11996,premium,293,14,0,0,1
11997,premium,0,1,0,0,1
11998,premium,0,3,0,1,1
11999,fraudster_event,0,1,1,0,1
12000,premium,0,155,0,1,0
12001,premium,148,264,0,1,0
12002,premium,148,264,0,1,0
12003,fraudster,0,40,1,0,0
12004,premium,1,97,0,1,0
12005,premium,0,211,0,1,1
12006,premium,2,363,0,1,0
12007,premium,0,67,0,1,0
12008,premium,3,42,0,1,1
12009,premium,1,73,0,1,0
12010,premium,2,159,0,1,0
12011,premium,26,56,0,1,0
12012,premium,0,25,0,1,1
12013,premium,0,37,0,1,0
12014,premium,0,30,0,1,1
12015,premium,0,21,0,1,1
12016,premium,1,55,0,1,1
12017,premium,2,29,0,1,0
12018,premium,2,37,0,1,0
12019,fraudster,2,0,1,1,1
12020,premium,351,18,0,1,0
12021,premium,0,111,0,1,1
12022,premium,0,32,0,1,1
12023,premium,5,26,0,1,1
12024,premium,2,307,0,1,0
12025,premium,1,41,0,1,1
12026,premium,0,24,0,0,1
12027,premium,576,43,0,1,0
12028,premium,4,15,0,1,1
12029,premium,0,70,0,0,1
12030,fraudster,0,11,1,1,1
12031,fraudster,0,29,1,1,1
12032,premium,14,319,0,1,0
12033,premium,0,29,0,1,1
12034,premium,0,41,0,1,0
12035,premium,5,149,0,1,0
12036,premium,41,35,0,1,0
12037,fraudster,0,0,1,1,1
12038,premium,0,36,0,1,1
12039,premium,6,15,0,1,1
12040,premium,3,0,0,1,0
12041,premium,8,31,0,1,0
12042,premium,2,40,0,1,0
12043,premium,5,16,0,1,1
12044,premium,1,32,0,1,0
12045,premium,0,38,0,1,1
12046,fraudster,0,57,1,1,1
12047,premium,2,31,0,1,0
12048,premium,1,86,0,1,1
12049,premium,4,23,0,0,1
12050,premium,4,221,0,1,0
12051,fraudster,0,2,1,1,1
12052,premium,0,32,0,1,1
12053,premium,70,129,0,1,1
12054,fraudster,0,7,1,1,1
12055,premium,7,47,0,1,1
12056,premium,1,43,0,1,1
12057,premium,2,113,0,1,1
12058,premium,1,33,0,1,0
12059,premium,4,39,0,1,1
12060,premium,1,22,0,1,1
12061,premium,25,150,0,1,1
12062,premium,0,12,0,1,0
12063,premium,0,51,0,0,1
12064,spammer_warn,480,27,0,1,0
12065,premium,0,21,0,1,1
12066,premium,0,6,0,1,1
12067,fraudster,0,1,1,1,1
12068,premium,0,44,0,1,0
12069,premium,2,114,0,1,1
12070,premium,7,44,0,1,1
12071,premium,4,44,0,1,1
12072,premium,0,10,0,1,0
12073,premium,0,162,0,1,1
12074,premium,6,66,0,1,0
12075,premium,79,26,0,1,0
12076,premium,0,20,0,1,0
12077,premium,0,11,0,1,1
12078,premium,4,40,0,0,1
12079,premium,1,54,0,1,1
12080,premium,5,21,0,1,1
12081,premium,0,43,0,1,1
12082,premium,14,38,0,1,1
12083,premium,1,22,0,1,1
12084,premium,0,416,0,1,1
12085,spammer_warn,502,8,0,1,0
12086,premium,12,29,0,1,0
12087,premium,35,37,0,1,1
12088,premium,4,17,0,1,1
12089,premium,0,38,0,1,1
12090,premium,0,28,0,1,1
12091,locked,0,24,0,1,1
12092,tos_warn,10,11,0,1,1
12093,premium,1,49,0,1,1
12094,premium,2,21,0,1,0
12095,premium,1,10,0,1,0
12096,fraudster,1,4,1,1,0
12097,premium,17,345,0,1,0
12098,premium,0,170,0,1,1
12099,premium,77,84,0,1,0
12100,premium,277,3,0,1,1
12101,premium,0,24,0,0,0
12102,spammer_warn,6,21,0,1,1
12103,fraudster_event,0,1,1,0,1
12104,premium,113,23,0,1,0
12105,premium,3,122,0,1,1
12106,premium,2,318,0,1,1
12107,premium,2,110,0,1,1
12108,premium,0,51,0,1,1
12109,premium,12,22,0,1,0
12110,premium,151,44,0,1,1
12111,premium,6,36,0,1,1
12112,locked,1,47,0,1,1
12113,premium,0,16,0,1,1
12114,premium,0,71,0,1,1
12115,premium,0,36,0,1,0
12116,spammer_limited,37,122,0,1,0
12117,premium,4,24,0,1,1
12118,premium,2,210,0,1,1
12119,spammer_limited,5,22,0,1,1
12120,premium,0,11,0,0,1
12121,fraudster,0,1,1,0,1
12122,premium,21,51,0,1,1
12123,premium,0,15,0,1,1
12124,premium,0,21,0,1,1
12125,premium,0,41,0,1,1
12126,premium,0,43,0,1,1
12127,premium,0,38,0,1,1
12128,premium,5,53,0,1,1
12129,premium,13,3,0,1,0
12130,premium,20,120,0,0,0
12131,premium,0,26,0,1,1
12132,premium,2,34,0,1,1
